Index,Designation,First Name,Alt First Name,Middle Name,Last Name,Alt Last Name,Title,Place,Organization
627,Individual,Moise,Mişu,,Bartman,,,,
628,Individual,,,,Bartoi,,,,
629,Individual,,,,Bartos,,,,
630,Individual,Petre,,,Bartoş,,,,
631,Individual,Heinz,,,Bartsch,,,,
632,Individual,,,,Bartz,,,,
633,Individual,Isaak,,,Baruch,,,,
634,Individual,Salmun,,,Baruch,,,,
635,Individual,Elsa,,,Barufka,,,,
636,Individual,Eli,,,Baruh,,,,
637,Individual,,,,Barwinski,,,,
638,Individual,Juozas,,,Barzda,,,,
639,Individual,Arnost,,,Basch,,,,
640,Individual,Esther,,,Basch,,,,
641,Individual,Giovanbattista,,,Basello,,,,
642,Individual,Dora,,,Baselovich,,,,
643,Individual,Anita,,,Basen,,,,
644,Individual,Benyamin,,,Bashan,,,,
645,Individual,,,,Bashinkevitch,,,,
646,Individual,Sonia,,,Basiel,,,,
647,Individual,Samuil,,,Baskin,,,,
648,Individual,Liubov,,,Basnoi,,,,
649,Family,,,,Bass,,,,
650,Individual,Iakov,,,Bass,,,,
651,Individual,Moishe,,,Bass,,,,
652,Individual,Gemma,,,Bassani,,,,
653,Individual,Barrel,,,Basser,,,,
654,Individual,,,von,Bassewitz-Behr,,,,
655,Individual,,,,Basta,,,,
656,Individual,,,,Bastian,,Hauptmann Dr.,,
657,Individual,Max,,,Bastian,,,,
658,Individual,Giuseppe,,,Bastianini,,,,
659,Individual,Ettore,,,Bastico,,,,
660,Individual,Julius,,,Bastowski,,,,
661,Individual,József,,,Bata,,,,
662,Individual,Marian,,,Batkowski,,,,
663,Individual,Franciszek,,,Batory,,,,
664,Individual,John,,,Batory,,,,
665,Individual,Babo,,,Batren,,,,
666,Individual,,,,Battaglia,,,,
667,Individual,Albert,,,Battel,,,,
668,Individual,Rudolph,,,Batz,,,,
669,Individual,,,,Batzker,,,,
670,Individual,Martha,,,Bauchwitz,,,,
671,Individual,Max,,,Bauchwitz,,,,
672,Individual,Paul,,,Bauchwitz,,,,
673,Individual,Johann,,,Baudisch,,,,
674,Individual,,,,Baudoin,,Prince of Belgium,Belgium,
675,Individual,,,,Bauer,,,,
676,Individual,Anna,,,Bauer,,,,
677,Individual,Arthur,,,Bauer,,,,
678,Individual,Franz,,,Bauer,,,,
679,Individual,Fritz,,,Bauer,,,,
680,Individual,Hans,,Arthus,Bauer,,,,
681,Individual,Hans-Gustav,,,Bauer,,,,
682,Individual,Hinko,,,Bauer,,,,
683,Individual,Jakub,,,Bauer,,,,
684,Individual,Joachim,,,Bauer,,,,
685,Individual,Kaspar,,,Bauer,,,,
686,Individual,Ludwig,,,Bauer,,,,
687,Individual,Otto,,,Bauer,,,,
688,Individual,Riccardo,,,Bauer,,,,
689,Individual,Wilhelm,,,Bauer,,,,
690,Individual,Willy,,,Bauer,,,,
691,Individual,Yitzhak,,,Bauer,,,,
692,Individual,,,,Baufeldt,,,,
693,Individual,Otto,,,Bauknecht,,,,
694,Individual,Abe,,,Baum,,,,
695,Individual,Fiszel,,,Baum,,,,
696,Individual,Kurt,,,Baum,,,,
697,Individual,Moszek,,,Baum,,,,
698,Individual,Johanna,,,Baumann,Forthofer,,,
699,Individual,Carl,,,Baumann,,,,
700,Individual,Ernest,,,Baumann,,,,
701,Individual,Herbert,,,Baumann,,,,
702,Individual,Rolf,,,Baumann,,,,
703,Individual,,,,Baumbach,,,,
704,Individual,René,,,Baumer,,,,
705,Individual,Maurycy,,,Baumerder,,,,
706,Individual,Karl,,,Baumgardt,,,,
707,Individual,Georg,,,Baumgart,,,,
708,Individual,Hans,,,Baumgart,,,,
709,Individual,Paul,,,Baumgart,,,,
710,Individual,August,,,Baumgarte,,,,
711,Individual,,,,Baumgarten,,,,
712,Individual,Jacques,,,Baumgarten,,,,
713,Individual,Andreas,,,Baumgartner,,,,
714,Individual,Franz,,,Baumgartner,,,,
715,Individual,Hans,,,Baumgartner,,,,
716,Individual,Willi,,,Baumgärtel,,,,
717,Individual,,,,Baumgärtner,,,,
718,Individual,Irena,,,Baumová,,,,
719,Individual,Bernard,,,Baur,,,,
720,Individual,Eleonore,,,Baur,,,,
721,Individual,Otto,,,Baus,,,,
722,Individual,Heinz,,,Bausch,,,,
723,Individual,Walter,,,Bausenhardt,,,,
724,Individual,Chaimas,,,Bavarskis,,,,
725,Individual,Oleksy,,,Bay,,,,
726,Individual,Zudl,,,Bayarski,,,,
727,Individual,,,,Bayer,,,,
728,Individual,Salo,,,Bayer,,,,
729,Individual,,,,Bayerlein,,,,
730,Individual,Solomon,,,Bazhalkin,,,,
731,Individual,Raymond,,,Bazin,,,,
732,Individual,Boris,,Iakovlevich,Bazykin,,,,
733,Individual,Dragomir,,,Bačić,,,,
734,Individual,Stanisław,,,Bałc,,,,
735,Individual,Josip,,,Bašić,,,,
736,Individual,James,,B.,Beane,,,,
737,Individual,Emil,,,Beau,,,,
738,Individual,Eugène,,,Beaudouin,,,,
739,Individual,Georges,,,Beaugrand,,,,
740,Individual,Franc,,,Beaumart,,,,
741,Individual,August,,,Bebel,,,,
742,Individual,Alfred,,,Beber,,,,
743,Individual,,,,Becher,,,,
744,Individual,Hermann,,,Becher,,,,
745,Individual,Rudolf,,,Becher,,,,
746,Individual,Haim,,,Becherman,,,,
747,Individual,Filip,,,Bechi,,,,
748,Individual,Käthe,,,Bechler,,,,
749,Individual,,,von,Bechtelsheim,,,,
750,Individual,Gustav,,von,Bechtolsheim,,,,
751,Individual,,,,Beck,,,,
752,Individual,Friedrich,,,Beck,,,,
753,Individual,Markus,,,Beck,,,,
754,Individual,Paul,,,Beck,,,,
755,Individual,Richard,,,Beck,,,,
756,Individual,,,,Becker,,,,
757,Individual,Bruno,,,Becker,,,,
758,Individual,Elisabeth,,,Becker,,,,
759,Individual,Georg,,,Becker,,,,
760,Individual,Gerda,,,Becker,,,,
761,Individual,Gerhard,,,Becker,,,,
762,Individual,Hannjo,,,Becker,,,,
763,Individual,Henry,,,Becker,,,,
764,Individual,Josef,,,Becker,,,,
765,Individual,Otto,,,Becker,,,,
766,Individual,Richard,,,Becker,,,,
767,Individual,Walter,,,Becker,,,,
768,Individual,Walther,,,Becker,,,,
769,Individual,Werner,,,Becker,,,,
770,Individual,Wilhelm,,,Becker,,,,
771,Individual,,,,Beckmann,,,,
772,Individual,Alfred,,,Becu,,,,
773,Individual,Apolonia,,,Beda,,,,
774,Individual,,,,Bederlein,,,,
775,Individual,Emil,,,Bednarek,,,,
776,Individual,,,,Bedoucha,,Jewish council member,,
777,Individual,,,,Beelitz,,Oberstleutnant z.V.,,
778,Individual,,,,Beer,,,,
779,Individual,Hirsz,,,Beer,,,,
780,Individual,Magda,,,Beer,,,,
781,Individual,Regina,,,Beer,,,,
782,Individual,Rudolf,,,Beer,,,,
783,Individual,Walter,,,Beer,,,,
784,Individual,Werner,,,Beer,,,,
785,Individual,Wilhelm,,,Beer,,,,
786,Individual,Armin,,,Beerman,,,,
787,Individual,Milli,,,Beermann,,,,
788,Individual,,,,Beeskow,,,,
789,Individual,Werner,,,Beest,,,,
790,Individual,Piotr,,,Begański,,,,
791,Individual,Stanisława,,,Begański,,,,
792,Individual,Semen,,,Beger,,,,
793,Individual,Vasily/Vassily,,,Begma,,,,
794,Individual,Christian,,,Beham,,,,
795,Individual,Victoria,,,Behar,,,,
796,Individual,Karl,,,Behnke,,,,
797,Individual,Richard,,,Behnke,,,,
798,Individual,,,,Behr,,,,
799,Individual,,,,Behr,,Oberleutnant d.R.,,
800,Individual,Paul,,,Behr,,,,
801,Individual,,,,Behrend,,,,
802,Individual,,,,Behrendt,,,,
803,Individual,,,,Behrens,,,,
804,Individual,Ernst,,,Behrens,,,,
805,Individual,Fritz,,,Behrens,,,,
806,Individual,Heinrich,,,Behrens,,,,
807,Individual,Otto,,,Behringer,,,,
808,Individual,,,,Behrndt,,,,
809,Individual,,,,Beiche,,,,
810,Individual,Johannes,,,Beier,,,,
811,Individual,Andreas,,,Beierwaltes,,,,
812,Individual,Ferdinand,,,Beigel,,,,
813,Individual,Erna,,,Beilhardt,,,,
814,Individual,Siegfried,,,Beilisch,,,,
815,Individual,Hans,,,Beimler,,,,
816,Individual,Centa,,,Beimler-Herker,,,,
817,Individual,Carol,,,Beiniş,,,,
818,Individual,Fishel,,,Beiser,,,,
819,Individual,Werner,,,Beissel,,,,
820,Individual,Miervaldis,,,Beitlers,,,,
821,Individual,Berthold,,,Beitz,,,,
822,Individual,Frieda,,,Beiwoll,,,,
823,Individual,,,,Beizerman,,,,
824,Individual,Abram,,,Bekermos,,,,
825,Family,,,,Bekker,,,,
826,Individual,Mohamed,,,Bel Aid,,,,
827,Individual,Mojżesz,,,Belak,,,,
828,Individual,Italo,,,Belardi,,,,
829,Individual,,,,Belaubre,,,,
830,Individual,,,,Belaus,,,,
831,Individual,D.,,R.,Beldf,,,,
832,Individual,,,,Belemer,,,,
833,Individual,Lyubov’,,,Belenkaia,,,,
834,Individual,Aleksandŭr,,,Belev,,,,
835,Individual,Kaddur,,,Belkaim,,,,
836,Individual,Alzreda,,,Bella,,,,
837,Individual,Haïm,,,Bellaïche,,,,
838,Individual,Robert,,,Bellaïche,,,,
839,Individual,Franziska,,,Bellrich,,,,
840,Individual,Roman,,,Bellwon,,,,
841,Individual,Fishel,,,Beloborodov,,,,
842,Individual,P.,,,Belogrud,,,,
843,Individual,,,,Belokon’,,,,
844,Family,,,,Belotskii,,,,
845,Individual,Agaf’ia,,,Belotskii,,,,
846,Individual,Ivan,,,Belotskii,,,,
847,Individual,Mariia,,,Belotskii,,,,
848,Individual,Evgenii,,,Belousov,,,,
849,Individual,Anton,,,Belt,,,,
850,Individual,Alexandru,,,Belteki,,,,
851,Family,,,,Belyavsky,,,,
852,Individual,Alexander,,,Belyavsky,,,,
853,Individual,Efrosiniya,,,Belyavsky,,,,
854,Individual,,,,Bel’kin,,,,
855,Individual,Grigorii,,Fedorovich,Bel’ko,,,,
856,Individual,,,,Bem,,,,
857,Individual,Lothar,,,Bembenek,,,,
858,Individual,Alter,,,Bemel,,,,
859,Individual,Yoseph,,,Ben-Yaakov,,,,
860,Individual,,,,Bena,,,,
861,Individual,Itziak,,,Benakuva,,,,
862,Individual,Rudolf,,,Benario,,,,
863,Individual,,,,Benda,,,,
864,Individual,Alfons,,,Bendele,,,,
865,Individual,,,,Bender,,,,
866,Individual,Max,,,Bender,,,,
867,Individual,Moshe,,Ahron,Bendes,,,,
868,Individual,Elizabet,,,Benedek,,,,
869,Individual,Marianne,,,Benedek,,,,
870,Individual,Battista,,,Benedetti,,,,
871,Individual,Hugo,,,Benedict,,,,
872,Individual,,,,Benediek,,,,
873,Individual,Margareth,,,Benedig,,,,
874,Individual,,,,Benedikt,,,,
875,Individual,Erika,,,Benesch,,,,
876,Individual,Otto,,,Beneschek,,,,
877,Individual,Benjaminas,,,Benesevišius,,,,
878,Individual,Gil,,,Beneson,,,,
879,Individual,Liba,,,Beneson,,,,
880,Individual,Rudolf,,,Benewitz,,,,
881,Individual,Edvard,,,Beneš,,,,
882,Individual,Stepanida,,,Beniak,,,,
883,Individual,Korse,,,Beniamin,,,,
884,Individual,,,,Bening,,,,
885,Individual,Alfred,,,Benj,,,,
886,Individual,Ann,,,Benjamin,,,,
887,Individual,Walter,,,Benjamin,,,,
888,Individual,Sara,,,Benjamini,,,,
889,Family,,,,Benjaminowitz,,,,
890,Individual,Chana,,,Benjaminowitz,,,,
891,Individual,Hanns,,,Benkert,,,,
892,Individual,Ahmed,,,Benmoumen,,,,
893,Individual,Kurt,,,Benn,,,,
894,Individual,Abraham,,,Bensoussan,,,,
895,Individual,Anton,,,Bentele,,,,
896,Individual,Jeremy,,,Bentham,,,,
897,Individual,Adolf,,,Benthin,,,,
898,Individual,Emil,,,Bentrup,,,,
899,Individual,Frida,,,Bentsman,,,,
900,Individual,Wolfgang,,,Benz,,,,
901,Individual,Felix,,,Benzler,,,,
902,Individual,,,,Ber,,,,
903,Family,,,,Bercivici,,,,
904,Individual,Avram,,,Bercovic,,,,
905,Individual,Goldenberg,,,Bercu,,,,
906,Individual,Iosif,,Iankelevich,Berdichevskii,,,,
907,Individual,F.,,,Berechet,,,,
908,Individual,Ernö,,,Berecki,,,,
909,Individual,Károly,,,Beregfy,,,,
910,Individual,Gensas,,,Bereikas,,,,
911,Individual,Mala,,,Berenblum,,,,
912,Individual,,,,Berendes,,,,
913,Individual,,,,Berendonck,,,,
914,Individual,,,,Berendt,,,,
915,Individual,,,,Berensen,,,,
916,Individual,,,,Berenson,,,,
917,Individual,László,,,Berentes,,,,
918,Individual,Moshe,,,Berez,,,,
919,Family,,,,Berezenko,,,,
920,Individual,,,,Berg,,,,
921,Individual,Benno,,,Berg,,,,
922,Individual,Erich,,von,Berg,,,,
923,Individual,Eta,,,Berg,,,,
924,Individual,Joseph,,,Bergel,,,,
925,Individual,Hans,,,Bergemann,,,,
926,Individual,Aba,,,Bergenbaum,,,,
927,Individual,,,,Berger,,,,
928,Individual,Abram,,,Berger,,,,
929,Individual,Alfred,,,Berger,,,,
930,Individual,Benzel,,,Berger,,,,
931,Individual,Ernst,,,Berger,,,,
932,Individual,Gottlob,,,Berger,,,,
933,Individual,Josek,,,Berger,,,,
934,Individual,Lila,,,Berger,,,,
935,Individual,M.,,,Berger,,,,
936,Individual,Moses,,,Berger,,,,
937,Individual,Moshe,,,Berger,,,,
938,Individual,Otto,,,Berger,,,,
939,Individual,Hans,,,Bergerhoff,,,,
940,Individual,Eivind,,,Berggrav,,,,
941,Individual,Edouard van den,,,Berghen,,,,
942,Individual,Aloys,,,Berghoff,,,,
943,Individual,Wilhelm,,,Berghoff,,,,
944,Individual,,,,Bergholz,,,,
945,Individual,Max,,,Bergholz,,,,
946,Individual,,,,Bergin,,,,
947,Individual,,,,Bergkvist,,,,
948,Individual,Evelyn,,Arzt,Bergl,,,,
949,Individual,Marian,,,Berglan,,,,
950,Individual,,,,Bergmaier,,,,
951,Individual,Symcha,,,Bergman,,,,
952,Individual,,,,Bergmann,,,,
953,Individual,Erich,,,Bergmann,,,,
954,Individual,Julius,,,Bergmann,,,,
955,Individual,Moshe,,,Bergmann,,,,
956,Individual,Olga,,,Bergmann,,,,
957,Individual,Paul,,,Bergmann,,,,
958,Individual,Yosef,,,Bergmann,,,,
959,Individual,Nathan,,,Bergner,,,,
960,Individual,Motl,,,Bergson,,,,
961,Individual,Leon,,,Berk,,,,
962,Individual,Mohamed,,Arezki,Berkani,,,,
963,Individual,Wilhelm B. W.,,,Berke,,,,
964,Individual,Mordechai,,,Berkowitz,,,,
965,Individual,Sarah,,,Berkowitz,,,,
966,Individual,Hirsh,,,Berkowski,,,,
967,Individual,,,,Berl,,,,
968,Individual,Tresser,,,Berl,,,,
969,Individual,Hans,,,Berlemann,,,,
970,Individual,Riwen,,,Berliner,,,,
971,Individual,Zyskind,,,Berliner,,,,
972,Individual,Hector,,,Berlioz,,,,
973,Individual,Chaim,,,Berlovitch,,,,
974,Individual,,,,Berman,,,,
975,Family,,,,Berman,,,,
976,Individual,Anna,,,Berman,,,,
977,Individual,Jack,,,Berman,,,,
978,Individual,Khana-Rokhl,,,Berman,,,,
979,Individual,Mojsze,,,Berman,,,,
980,Individual,Moshe,,,Berman,,,,
981,Individual,Shamay,,,Berman,,,,
982,Individual,Armin,,,Bermann,,,,
983,Individual,Moshe,,,Bermann,,,,
984,Individual,Rachil,,,Bermann,,,,
985,Individual,Folke,,,Bernadotte,,,,
986,Individual,Joseph,,,Bernard,,,,
987,Individual,Arthur,,,Berndt,,,,
988,Individual,Gustav,,,Berndt,,,,
989,Individual,Johannes,,,Berndt,,,,
990,Individual,Lea,,,Berneman,,,,
991,Individual,Ulrich,,,Bernet,,,,
992,Individual,Jean,,,Bernex,,,,
993,Individual,,,,Bernfeld,,,,
994,Individual,Michel,,,Bernin,,,,
995,Individual,Petras,,,Bernotavišius,,,,
996,Individual,Maamar,,ben,Bernou,,,,
997,Individual,Sala,,,Bernsohn,,,,
998,Individual,,,,Bernson,,,,
999,Individual,Béla,,,Bernstein,,,,
1000,Individual,Josef,,,Bernstein,,,,
1001,Individual,Shepsil,,,Bernstein,,,,
1002,Individual,Yehuda,,Leib,Bernstein,,,,
1003,Individual,,,,Bernstorf,,Hauptmann d.R.,,
1004,Individual,Fritz,,von,Bernuth,,,,
1005,Individual,Haim,,,Bernştein,,,,
1006,Individual,,,,Berst,,,,
1007,Individual,István,,,Bertalan,,,,
1008,Individual,Marie,,,Berthier,,,,
1009,Individual,Paolo,,,Bertoli,,,,
1010,Individual,Hermann,,,Bertram,,,,
1011,Individual,Rudolf,,,Bertram,,,,
1012,Individual,Werner,,,Bertram,,,,
1013,Individual,,,,Bertényi,,,,
1014,Individual,Gheorghe,,,Berzescu,,,,
1015,Individual,Eduard,,,Besch,,,,
1016,Individual,Walter,,,Besch,,,,
1017,Individual,Alexander,,,Beschorner,,,,
1018,Individual,Walter,,,Besemüller,,,,
1019,Individual,Chaim,,,Bessen,,,,
1020,Individual,,,,Besser,,,,
1021,Individual,Abraham,,,Besser,,,,
1022,Individual,Aliza,,,Besser,,,,
1023,Individual,Martin,,,Besser,,,,
1024,Individual,Rose,,,Besser,,,,
1025,Individual,Heinrich,,,Best,,,,
1026,Individual,Walter,,,Best,,,,
1027,Individual,Werner,,,Best,,,,
1028,Individual,,,,Bestek,,,,
1029,Individual,Józef,,,Bester,,,,
1030,Individual,Mario,,,Bestoso,,,,
1031,Individual,,,,Bethge,,,,
1032,Individual,Hermann,,,Bethke,,,,
1033,Individual,Leopold,,,Betler,,,,
1034,Individual,Emil,,,Bettelheim,,,,
1035,Individual,Nicklas,,,Betters,,,,
1036,Individual,Peter,,,Betz,,,,
1037,Individual,Werner,,,Betzold,,,,
1038,Individual,Gustav,,,Beuster,,,,
1039,Individual,Don,,,Bevan,,,,
1040,Individual,,,,Beyer,,,,
1041,Individual,Burkhard,,,Beyers,,,,
1042,Individual,,,,Beynet,,,,
1043,Individual,Byata,,,Beyter,,,,
1044,Individual,Elena,,Vasilevna,Bezhentseva,,,,
1045,Individual,V.,,,Beznosiuk,,,,
1046,Individual,Israel,,Moshe,Bialebroda,,,,
1047,Individual,Srul,,,Bialer,,,,
1048,Individual,Isaak,,,Bialik,,,,
1049,Individual,Severa,,,Bianchini,,,,
1050,Individual,Tova,,,Biatus,,,,
1051,Individual,Dawid,,,Białogród,,,,
1052,Individual,Josef,,,Białostocki,,,,
1053,Family,,,,Biber,,,,
1054,Individual,Eva,,,Biber,,,,
1055,Individual,Jacob,,,Biber,,,,
1056,Individual,Jankiel,,,Biber,,,,
1057,Individual,Sala,,,Biber,,,,
1058,Individual,Shalom,,,Biber,,,,
1059,Individual,Filipp,,,Biberman,,,,
1060,Individual,Edward,,,Bibiński,,,,
1061,Individual,,,,Biblowicz,,,,
1062,Individual,Alter,,,Biblowicz,,,,
1063,Individual,Luba,,,Biblowicz,,,,
1064,Individual,Rachel,,,Biblowicz,,,,
1065,Individual,Liviu,,,Bica,,,,
1066,Individual,,,,Bickenback,,,,
1067,Individual,Hersh,,,Biderman,,,,
1068,Individual,,,,Bidiukov,,,,
1069,Individual,Aleksander,,,Bieberstein,,,,
1070,Individual,Marek,,,Bieberstein,,,,
1071,Individual,,,,Biebow,,,,
1072,Individual,Hans,,,Biebow,,,,
1073,Individual,Hans,,,Biederer,,,,
1074,Individual,Yaakov,,,Biederman,,,,
1075,Individual,Pawel,,,Biedun,,,,
1076,Individual,,,,Bielanowicz,,,,
1077,Individual,Alois,,,Bielas,,,,
1078,Individual,Peter,,,Bielfeld,,,,
1079,Individual,Itshak,,,Bielous,,,,
1080,Individual,Lluís,,Martí,Bielsa,,,,
1081,Individual,,,,Bielski,,,,
1082,Individual,Alexander,,,Bielski,,,,
1083,Individual,Alfons,,,Bielski,,,,
1084,Individual,Aron,,,Bielski,,,,
1085,Individual,Asael,,,Bielski,,,,
1086,Individual,Judl,,,Bielski,,,,
1087,Individual,Tuvia,,,Bielski,,,,
1088,Individual,Alfred,,,Bieneck,,,,
1089,Individual,Hellmuth,,,Bieneck,,,,
1090,Individual,,,,Bienenfeld,,,,
1091,Individual,Melech,,,Bienenstok,,,,
1092,Individual,,,,Bienert,,,,
1093,Individual,Georg,,,Bienert,,,,
1094,Individual,,,,Bienstock,,,,
1095,Individual,,,,Bier,,,,
1096,Individual,Rudi,,,Bier,,,,
1097,Individual,Franz,,,Bierbach,,,,
1098,Individual,,,,Bierkamp,,,,
1099,Individual,Stefan,,,Biestek,,,,
1100,Individual,,,,Biełonożko,,,,
1101,Individual,Karl-Heinz,,,Bigell,,,,
1102,Individual,Abram,,,Bikowski,,,,
1103,Individual,,,,Bikstein,,,,
1104,Individual,Moshe,,Mendel,Bildner,,,,
1105,Individual,,,,Bilevišius,,,,
1106,Individual,,,,Bilinsky,,,,
1107,Individual,,,,Biliūnai,,,,
1108,Individual,Maria,,,Bill-Bajorkowa,,,,
1109,Individual,M.,,H.,Billot,,,,
1110,Individual,Szymon,,,Bin,,,,
1111,Individual,Avraham,,,Binder,,,,
1112,Individual,Pesach,,,Bindes,,,,
1113,Individual,,,,Binenstock,,,,
1114,Individual,Erwin,,,Bingel,,,,
1115,Individual,,,,Biniossek,,,,
1116,Individual,,,,Binke,,,,
1117,Individual,William,,E.,Binnebose,,,,
1118,Individual,Wilhelm,,,Binner,,,,
1119,Individual,August,,,Binneweis,,,,
1120,Individual,I.,,,Binovici,,,,
1121,Individual,Basia,,,Binsztejn,,,,
1122,Individual,Nikolaus,,,Bintz,,,,
1123,Individual,Peninah,,,Binyaminovitz-Levitan,,,,
1124,Individual,Moszek,,,Birencwejg,,,,
1125,Individual,Max,,,Birke,,,,
1126,Individual,Franka,,,Birken,,,,
1127,Individual,Josef,,,Birken,,,,
1128,Individual,Moshe,,,Birkh,,,,
1129,Individual,Pesja,,,Birkh,,,,
1130,Individual,Fritz,,,Birkhoff,,,,
1131,Individual,Wolfgang,,,Birkner,,,,
1132,Individual,Motek,,,Birman,,,,
1133,Individual,,,,Birmes-Schulten,,,,
1134,Individual,Samuel,,,Birnbach,,,,
1135,Individual,Orna,,,Birnbaum,,,,
1136,Individual,Teresa,,,Birnbaum,,,,
1137,Individual,,,,Birner,,,,
1138,Individual,Naftali,,,Birnhack,,,,
1139,Individual,Naftali,,,Birnheck,,,,
1140,Individual,Márton,,,Biro,,,,
1141,Individual,Pirzio,,,Biroli,,,,
1142,Individual,József,,,Biró,,,,
1143,Individual,Elizabeth,,,Bischof,,,,
1144,Individual,Karl,,,Bischof,,,,
1145,Individual,Leopold,,,Bischof,,,,
1146,Individual,Ernst,,,Bischoff,,,,
1147,Individual,Heinrich,,,Bischoff,,,,
1148,Individual,Helmut,,,Bischoff,,,,
1149,Individual,Karl,,,Bischoff,,,,
1150,Individual,Rudolf,,,Bischoff,,,,
1151,Individual,Karl,,,Bismanns,,,,
1152,Individual,Princes,,von,Bismarck,,,,
1153,Individual,Henry,,,Bismut,,,,
1154,Individual,Victor,,,Bismut,,,,
1155,Individual,,,,Biteau,,,,
1156,Individual,Mario,,,Bitozzi,,,,
1157,Individual,Wilhelm,,,Bittel,,,,
1158,Individual,Lorenz,,,Bittenbinder,,,,
1159,Individual,,,,Bitter,,,,
1160,Individual,Noah,,,Bitter,,,,
1161,Individual,,,,Bittner,,,,
1162,Individual,Hans,,,Bitto,,,,
1163,Individual,,,,Bittrich,,,,
1164,Individual,Johann,,,Biworski,,,,
1165,Individual,Jean,,,Bizien,,,,
1166,Individual,,,,Bizur,,,,
1167,Individual,Bruno,,,Bjelinski,,,,
1168,Individual,Bruno,,,Blach,,,,
1169,Individual,,,,Blache,,,,
1170,Individual,Hermann,,,Blache,,,,
1171,Individual,,,,Blacke,,,,
1172,Individual,Hans,,,Blaczewski,,,,
1173,Individual,Longin,,,Bladowski,,,,
1174,Individual,Ivan,,,Blagoveshchenskii,,,,
1175,Individual,,,,Blahe,,,,
1176,Individual,,,,Blaicher,,,,
1177,Individual,Antonio,,,Blancagemma,,,,
1178,Individual,Albert,,,Blanchet,,,,
1179,Individual,,,,Blancke,,,,
1180,Individual,Max,,,Blancke,,,,
1181,Individual,Hans,,,Blank,,,,
1182,Individual,,,,Blashchik,,,,
1183,Individual,,,,Blasselle,,,,
1184,Family,,,,Blatman,,,,
1185,Individual,Lejbus,,,Blatman,,,,
1186,Individual,Morris,,,Blatman,,,,
1187,Individual,Mitrofan,,,Blatov,,,,
1188,Individual,,,,Blatt,,,,
1189,Individual,Abraham,,,Blatt,,,,
1190,Individual,Leon-Lejb,,,Blatt,,,,
1191,Individual,Thomas,,Toivi,Blatt,,,,
1192,Individual,Ludwig,,,Blatterspiel,,,,
1193,Individual,Albrecht,,,Blau,,,,
1194,Individual,Sandor,,,Blau,,,,
1195,Individual,,,,Blaurock,,Hauptmann d.R.,,
1196,Individual,,,,Blazer,,,,
1197,Individual,Vincas,,,BlaŽys,,,,
1198,Individual,Jakow,,,Blech,,,,
1199,Individual,Jakub,,,Blech,,,,
1200,Individual,Ora,,,Bleicher,,,,
1201,Individual,Katherine,,,Bleier,,,,
1202,Individual,Olga,,,Bleier,,,,
1203,Individual,Tzadok,,,Bleiman,,,,
1204,Family,,,,Blekhman,,,,
1205,Individual,D.,,S.,Blen,,,,
1206,Individual,,,,Blessi,,,,
1207,Individual,Otto,,,Bleymehl,,,,
1208,Individual,Lev,,,Blicharvski,,,,
1209,Individual,Zipora,,,Blick,,,,
1210,Individual,Iosif,,,Blinder,,,,
1211,Individual,Ivan,,,Blinov,,,,
1212,Individual,,,,Blintzek,,,,
1213,Individual,Sonia,,,Blium,,,,
1214,Family,,,,Bliumin,,,,
1215,Individual,Wasil,,,Bliznjuk,,,,
1216,Individual,Paul,,,Blobel,,,,
1217,Individual,Anton,,,Blobner,,,,
1218,Individual,Abrahm,,,Bloch,,,,
1219,Individual,Elie,,,Bloch,,,,
1220,Individual,Raymond,,,Bloch,,,,
1221,Individual,Rudolf,,,Bloch,,,,
1222,Individual,Ferdinand,,,Bloch-Bauer,,,,
1223,Individual,Hans,,,Block,,,,
1224,Individual,Hans,,,Bloecker,,,,
1225,Individual,Alice,,,Bloemendahl,,,,
1226,Individual,,,,Blohm,,,,
1227,Individual,Rudolf,,,Blohm,,,,
1228,Individual,Moshe,,,Blojstein,,,,
1229,Individual,Vele,,,Blokh,,,,
1230,Individual,Fritz-Ernst,,,Blome,,,,
1231,Individual,Hermann,,,Blome,,,,
1232,Individual,Karl,,,Blomeyer,,,,
1233,Individual,,,,Blonsky,,,,
1234,Individual,Friedrich,,,Bloos,,,,
1235,Individual,Paul,,,Bloss,,,,
1236,Individual,Ajzyk,,,Blugrind,,,,
1237,Individual,,,,Blum,,,,
1238,Individual,Abe,,,Blum,,,,
1239,Individual,Aron,,,Blum,,,,
1240,Individual,Ernst,,,Blum,,,,
1241,Individual,Leon,,,Blum,,,,
1242,Individual,Léon,,,Blum,,,,
1243,Individual,Robert,,,Blum,,,,
1244,Individual,Sender,,,Blum,,,,
1245,Individual,Wilhelm,,,Blum,,,,
1246,Individual,Fiszel,,,Bluma,,,,
1247,Individual,J.,,,Bluman,,,,
1248,Individual,Yaakov,,,Blumberg,,,,
1249,Individual,,,,Blume,,,,
1250,Individual,Heinz,,,Blume,,,,
1251,Individual,Walter,,,Blume,,,,
1252,Individual,Willi,,,Blume,,,,
1253,Individual,André,,,Blumel,,,,
1254,Individual,,,,Blumenfeld,,,,
1255,Individual,Jacob,,,Blumenfeld,,,,
1256,Individual,M.,,,Blumenfeld,,,,
1257,Individual,Aldred,,,Blumental,,,,
1258,Family,,,,Blumstein,,,,
1259,Individual,Chaim,,,Blumstein,,,,
1260,Individual,Roize,,,Blumstein,,,,
